Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Sales,Quantity,Profit
ORD00264,2022-05-13,CUST0127,Customer_127,West,Consumer,Furniture,Furnishings,1200.7,2,-103.94
ORD00265,2023-09-07,CUST0099,Customer_99,Central,Corporate,Furniture,Bookcases,628.06,6,-21.21
ORD00266,2023-11-02,CUST0178,Customer_178,East,Home Office,Furniture,Tables,184.17,10,3.75
ORD00267,2022-08-05,CUST0041,Customer_41,East,Home Office,Office Supplies,Art,1734.29,9,332.03
ORD00268,2023-10-31,CUST0294,Customer_294,Central,Consumer,Office Supplies,Storage,1931.69,2,425.24
ORD00269,2023-11-25,CUST0037,Customer_37,Central,Corporate,Technology,Copiers,1987.27,1,332.39
ORD00270,2023-07-25,CUST0176,Customer_176,East,Home Office,Technology,Accessories,1641.99,10,276.87
ORD00271,2022-07-20,CUST0016,Customer_16,South,Consumer,Office Supplies,Art,1002.31,6,99.9
ORD00272,2022-08-25,CUST0133,Customer_133,Central,Consumer,Office Supplies,Binders,1823.52,7,78.06
ORD00273,2023-11-15,CUST0200,Customer_200,South,Consumer,Office Supplies,Binders,1424.91,6,-141.68
ORD00274,2023-06-14,CUST0229,Customer_229,East,Consumer,Furniture,Chairs,793.06,1,219.9
ORD00275,2023-10-15,CUST0291,Customer_291,East,Consumer,Technology,Accessories,1396.99,7,-61.04
ORD00276,2023-05-02,CUST0213,Customer_213,South,Consumer,Office Supplies,Art,945.42,8,41.28
ORD00277,2023-09-24,CUST0016,Customer_16,South,Consumer,Furniture,Furnishings,159.64,1,-7.31
ORD00278,2022-12-09,CUST0069,Customer_69,South,Corporate,Furniture,Tables,1548.06,8,28.84
ORD00279,2023-10-16,CUST0061,Customer_61,East,Consumer,Technology,Copiers,417.0,5,32.21
ORD00280,2023-01-16,CUST0066,Customer_66,East,Corporate,Technology,Machines,1000.79,3,155.21
ORD00281,2023-10-01,CUST0010,Customer_10,West,Consumer,Office Supplies,Binders,84.82,4,10.05
ORD00282,2022-06-05,CUST0091,Customer_91,South,Consumer,Office Supplies,Storage,1999.85,3,456.68
ORD00283,2022-05-11,CUST0243,Customer_243,Central,Consumer,Office Supplies,Storage,1083.43,8,129.29
ORD00284,2022-12-09,CUST0065,Customer_65,East,Home Office,Technology,Machines,400.8,5,-33.98
ORD00285,2023-09-15,CUST0195,Customer_195,East,Corporate,Technology,Copiers,1639.26,2,-54.12
ORD00286,2023-06-29,CUST0007,Customer_7,South,Consumer,Technology,Copiers,890.94,1,-32.15
ORD00287,2023-11-02,CUST0236,Customer_236,South,Corporate,Technology,Accessories,452.65,1,120.7
ORD00288,2022-10-05,CUST0085,Customer_85,East,Consumer,Office Supplies,Storage,831.58,3,157.63
ORD00289,2022-02-24,CUST0138,Customer_138,West,Consumer,Furniture,Bookcases,1713.7,6,412.39
ORD00290,2022-09-22,CUST0182,Customer_182,West,Home Office,Office Supplies,Storage,1509.22,3,351.05
ORD00291,2023-07-24,CUST0122,Customer_122,South,Corporate,Office Supplies,Art,1553.65,5,-146.49
ORD00292,2022-10-18,CUST0121,Customer_121,East,Corporate,Technology,Copiers,1116.19,3,334.6
ORD00293,2022-02-09,CUST0135,Customer_135,West,Corporate,Technology,Machines,338.01,1,4.19
ORD00294,2022-11-01,CUST0122,Customer_122,South,Corporate,Office Supplies,Binders,1652.31,3,70.7
ORD00295,2022-08-17,CUST0213,Customer_213,South,Consumer,Technology,Machines,915.46,1,46.73
ORD00296,2022-11-17,CUST0057,Customer_57,South,Corporate,Office Supplies,Paper,516.55,1,97.19
ORD00297,2023-10-18,CUST0078,Customer_78,South,Consumer,Office Supplies,Storage,589.01,7,-53.52
ORD00298,2023-04-14,CUST0115,Customer_115,East,Consumer,Technology,Phones,1091.32,8,-43.7
ORD00299,2023-02-13,CUST0155,Customer_155,Central,Consumer,Furniture,Chairs,248.59,3,4.27
ORD00300,2022-10-18,CUST0125,Customer_125,South,Consumer,Furniture,Tables,1500.87,2,343.73
ORD00301,2022-05-22,CUST0236,Customer_236,South,Corporate,Furniture,Tables,1472.71,2,360.24
ORD00302,2022-01-07,CUST0067,Customer_67,East,Corporate,Furniture,Furnishings,772.4,6,103.38
ORD00303,2023-08-12,CUST0073,Customer_73,South,Corporate,Technology,Phones,955.88,8,-52.04
ORD00304,2022-12-31,CUST0144,Customer_144,South,Corporate,Technology,Machines,826.0,2,8.35
ORD00305,2023-05-31,CUST0233,Customer_233,South,Corporate,Technology,Machines,1992.37,5,224.79
ORD00306,2022-11-25,CUST0251,Customer_251,Central,Consumer,Technology,Accessories,1723.57,9,410.02
ORD00307,2022-11-15,CUST0083,Customer_83,West,Home Office,Office Supplies,Art,858.07,9,-39.27
ORD00308,2022-10-28,CUST0137,Customer_137,East,Consumer,Technology,Copiers,1851.39,7,153.89
ORD00309,2023-09-03,CUST0146,Customer_146,Central,Corporate,Technology,Accessories,1177.43,2,-77.89
ORD00310,2022-09-12,CUST0163,Customer_163,South,Home Office,Office Supplies,Storage,303.99,5,-28.47
ORD00311,2023-05-10,CUST0165,Customer_165,East,Consumer,Furniture,Bookcases,893.91,2,41.85
ORD00312,2022-11-14,CUST0171,Customer_171,South,Home Office,Technology,Machines,51.86,9,10.73
ORD00313,2023-12-21,CUST0224,Customer_224,West,Corporate,Technology,Phones,1903.67,1,529.03
ORD00314,2022-10-01,CUST0221,Customer_221,Central,Corporate,Furniture,Bookcases,1153.16,1,169.61
ORD00315,2022-06-23,CUST0224,Customer_224,West,Corporate,Office Supplies,Binders,1095.26,9,99.58
ORD00316,2022-03-19,CUST0150,Customer_150,Central,Consumer,Technology,Accessories,595.48,5,134.01
ORD00317,2023-06-20,CUST0223,Customer_223,East,Consumer,Technology,Accessories,953.68,10,225.15
ORD00318,2022-04-15,CUST0042,Customer_42,Central,Consumer,Furniture,Tables,1678.78,9,485.72
ORD00319,2022-03-24,CUST0220,Customer_220,South,Consumer,Furniture,Tables,1749.99,2,-115.2
ORD00320,2023-12-25,CUST0096,Customer_96,Central,Home Office,Furniture,Chairs,790.27,8,224.09
ORD00321,2022-12-03,CUST0085,Customer_85,East,Consumer,Office Supplies,Binders,490.75,8,-37.75
ORD00322,2022-06-22,CUST0253,Customer_253,West,Consumer,Technology,Phones,1195.56,2,-89.68
ORD00323,2023-02-26,CUST0266,Customer_266,West,Home Office,Office Supplies,Art,121.58,4,-5.06
ORD00324,2022-09-03,CUST0122,Customer_122,South,Corporate,Technology,Phones,677.07,5,67.91
ORD00325,2022-08-10,CUST0288,Customer_288,West,Consumer,Office Supplies,Binders,552.21,10,80.72
ORD00326,2022-02-11,CUST0298,Customer_298,South,Home Office,Furniture,Tables,940.7,2,5.92
ORD00327,2022-01-30,CUST0136,Customer_136,West,Home Office,Technology,Machines,260.42,5,-6.2
ORD00328,2022-08-19,CUST0054,Customer_54,Central,Consumer,Technology,Machines,196.4,7,28.77
ORD00329,2022-09-25,CUST0242,Customer_242,Central,Home Office,Furniture,Bookcases,991.76,4,71.29
ORD00330,2023-05-25,CUST0256,Customer_256,West,Corporate,Furniture,Furnishings,1801.82,7,85.23
ORD00331,2023-10-20,CUST0014,Customer_14,Central,Home Office,Furniture,Tables,1904.6,8,-4.18
ORD00332,2022-12-31,CUST0170,Customer_170,South,Corporate,Office Supplies,Storage,1741.01,6,461.4
ORD00333,2022-10-08,CUST0271,Customer_271,Central,Consumer,Furniture,Tables,1712.95,2,-148.68
ORD00334,2023-12-21,CUST0252,Customer_252,South,Home Office,Technology,Accessories,1670.45,3,165.7
ORD00335,2023-05-13,CUST0145,Customer_145,East,Home Office,Office Supplies,Storage,411.24,3,-27.66
ORD00336,2022-04-27,CUST0054,Customer_54,Central,Consumer,Furniture,Chairs,1784.04,6,-178.21
ORD00337,2022-04-03,CUST0227,Customer_227,East,Corporate,Technology,Phones,1278.67,8,107.76
ORD00338,2022-04-26,CUST0071,Customer_71,South,Consumer,Furniture,Bookcases,272.72,8,-10.09
ORD00339,2023-05-02,CUST0190,Customer_190,East,Corporate,Furniture,Tables,1478.34,9,315.7
ORD00340,2022-03-17,CUST0005,Customer_5,West,Corporate,Furniture,Furnishings,127.64,9,33.35
ORD00341,2023-03-09,CUST0076,Customer_76,South,Corporate,Technology,Phones,1618.21,6,116.96
ORD00342,2023-06-23,CUST0096,Customer_96,Central,Home Office,Office Supplies,Binders,1236.03,3,288.95
ORD00343,2022-06-23,CUST0061,Customer_61,East,Consumer,Office Supplies,Binders,60.76,4,15.97
ORD00344,2023-09-20,CUST0052,Customer_52,East,Consumer,Furniture,Furnishings,1093.83,5,89.28
ORD00345,2022-09-11,CUST0262,Customer_262,East,Corporate,Technology,Accessories,335.15,1,1.85
ORD00346,2023-11-12,CUST0100,Customer_100,East,Home Office,Office Supplies,Art,1520.3,4,353.52
ORD00347,2022-03-09,CUST0068,Customer_68,Central,Consumer,Office Supplies,Paper,119.9,5,8.04
ORD00348,2022-04-19,CUST0216,Customer_216,West,Consumer,Technology,Phones,1688.86,2,303.99
ORD00349,2023-09-13,CUST0082,Customer_82,Central,Home Office,Furniture,Furnishings,56.28,10,14.37
ORD00350,2022-06-09,CUST0163,Customer_163,South,Home Office,Furniture,Bookcases,1716.79,8,464.13
ORD00351,2023-04-09,CUST0280,Customer_280,East,Corporate,Furniture,Tables,1702.3,3,273.7
ORD00352,2022-10-29,CUST0086,Customer_86,Central,Home Office,Furniture,Chairs,1705.27,10,186.66
ORD00353,2022-06-09,CUST0213,Customer_213,South,Consumer,Furniture,Chairs,1185.13,8,206.04
ORD00354,2022-06-17,CUST0226,Customer_226,South,Consumer,Office Supplies,Storage,1835.78,9,218.44
ORD00355,2022-09-25,CUST0111,Customer_111,West,Corporate,Office Supplies,Art,1899.36,9,91.44
ORD00356,2022-03-09,CUST0107,Customer_107,West,Consumer,Office Supplies,Art,362.3,2,76.25
ORD00357,2023-11-07,CUST0097,Customer_97,East,Consumer,Furniture,Bookcases,1540.07,6,224.36
ORD00358,2022-08-24,CUST0165,Customer_165,East,Consumer,Furniture,Furnishings,1508.34,1,321.29
ORD00359,2022-02-16,CUST0181,Customer_181,West,Consumer,Furniture,Furnishings,922.83,2,-42.94
ORD00360,2022-08-23,CUST0267,Customer_267,Central,Consumer,Technology,Accessories,570.79,5,76.72
ORD00361,2023-07-13,CUST0034,Customer_34,East,Consumer,Office Supplies,Art,248.42,2,-2.99
ORD00362,2023-09-05,CUST0110,Customer_110,West,Consumer,Furniture,Furnishings,1237.12,9,260.53
ORD00363,2022-03-20,CUST0111,Customer_111,West,Corporate,Office Supplies,Art,387.87,10,-26.42
ORD00364,2023-03-14,CUST0129,Customer_129,South,Consumer,Technology,Copiers,1823.21,7,263.54
ORD00365,2023-11-10,CUST0031,Customer_31,East,Corporate,Technology,Accessories,703.93,9,75.19
ORD00366,2022-07-12,CUST0145,Customer_145,East,Home Office,Office Supplies,Storage,419.66,7,117.18
ORD00367,2022-08-21,CUST0126,Customer_126,South,Corporate,Technology,Copiers,1275.33,4,-88.35
ORD00368,2023-03-08,CUST0233,Customer_233,South,Corporate,Technology,Machines,1111.93,3,-73.99
ORD00369,2022-08-04,CUST0110,Customer_110,West,Consumer,Technology,Machines,1961.18,2,-6.33
ORD00370,2022-01-10,CUST0179,Customer_179,East,Home Office,Office Supplies,Art,1208.79,4,147.99
ORD00371,2022-08-11,CUST0043,Customer_43,West,Consumer,Office Supplies,Art,80.36,8,13.06
ORD00372,2023-04-08,CUST0116,Customer_116,Central,Corporate,Furniture,Bookcases,1044.4,3,-0.59
ORD00373,2023-12-07,CUST0256,Customer_256,West,Corporate,Furniture,Furnishings,1379.67,10,-76.33
ORD00374,2022-04-30,CUST0254,Customer_254,Central,Consumer,Office Supplies,Art,1470.71,3,241.54
ORD00375,2023-12-05,CUST0253,Customer_253,West,Consumer,Technology,Copiers,611.82,4,-47.02
ORD00376,2023-03-23,CUST0118,Customer_118,South,Corporate,Technology,Phones,1235.49,10,219.36
ORD00377,2022-05-19,CUST0062,Customer_62,South,Consumer,Office Supplies,Binders,541.32,2,108.78
ORD00378,2023-08-21,CUST0182,Customer_182,West,Home Office,Office Supplies,Binders,1589.93,6,180.94
ORD00379,2023-04-06,CUST0206,Customer_206,West,Home Office,Furniture,Furnishings,1475.57,1,302.38
ORD00380,2023-02-04,CUST0153,Customer_153,East,Corporate,Furniture,Chairs,1658.61,10,117.62
ORD00381,2022-05-30,CUST0021,Customer_21,Central,Consumer,Office Supplies,Binders,1299.38,7,342.49
ORD00382,2023-11-27,CUST0074,Customer_74,South,Corporate,Office Supplies,Art,1996.51,1,11.88
ORD00383,2022-06-26,CUST0208,Customer_208,West,Consumer,Technology,Accessories,1622.55,3,377.31
ORD00384,2022-12-20,CUST0294,Customer_294,Central,Consumer,Technology,Accessories,1791.4,8,-114.74
ORD00385,2022-11-27,CUST0051,Customer_51,Central,Corporate,Technology,Phones,388.22,7,54.81
ORD00386,2022-10-20,CUST0074,Customer_74,South,Corporate,Furniture,Bookcases,1338.44,7,380.76
ORD00387,2022-05-09,CUST0006,Customer_6,West,Consumer,Office Supplies,Binders,258.31,1,66.59
ORD00388,2023-11-27,CUST0098,Customer_98,West,Consumer,Technology,Accessories,863.72,1,47.11
ORD00389,2023-03-09,CUST0087,Customer_87,West,Corporate,Technology,Machines,675.74,4,200.81
ORD00390,2022-03-26,CUST0135,Customer_135,West,Corporate,Office Supplies,Storage,866.62,9,256.46
ORD00391,2022-06-21,CUST0065,Customer_65,East,Home Office,Office Supplies,Paper,557.5,6,96.07
ORD00392,2022-08-16,CUST0022,Customer_22,South,Corporate,Office Supplies,Storage,1276.68,4,345.32
ORD00393,2023-06-04,CUST0068,Customer_68,Central,Consumer,Office Supplies,Paper,1350.12,9,2.56
ORD00394,2023-09-05,CUST0049,Customer_49,South,Corporate,Technology,Accessories,1413.03,7,81.05
ORD00395,2022-11-16,CUST0203,Customer_203,Central,Corporate,Technology,Phones,1532.11,10,-13.54
ORD00396,2023-08-03,CUST0061,Customer_61,East,Consumer,Furniture,Tables,1431.18,10,23.83
ORD00397,2022-03-01,CUST0227,Customer_227,East,Corporate,Furniture,Chairs,1123.04,5,307.56
ORD00398,2023-11-02,CUST0038,Customer_38,West,Corporate,Technology,Phones,1628.94,6,-45.8
ORD00399,2022-10-01,CUST0136,Customer_136,West,Home Office,Furniture,Chairs,1643.3,2,237.0
ORD00400,2022-12-08,CUST0232,Customer_232,East,Consumer,Technology,Accessories,1524.41,5,163.93
ORD00401,2023-04-21,CUST0120,Customer_120,West,Consumer,Technology,Machines,53.26,3,-4.24
ORD00402,2022-11-08,CUST0298,Customer_298,South,Home Office,Furniture,Tables,1899.79,7,302.3
ORD00403,2022-09-24,CUST0051,Customer_51,Central,Corporate,Office Supplies,Paper,1633.71,7,102.5
ORD00404,2022-04-30,CUST0098,Customer_98,West,Consumer,Furniture,Furnishings,1196.54,4,-111.33
ORD00405,2022-06-20,CUST0223,Customer_223,East,Consumer,Office Supplies,Binders,1303.39,8,170.85
ORD00406,2023-11-09,CUST0298,Customer_298,South,Home Office,Office Supplies,Paper,1892.59,5,229.93
ORD00407,2022-11-07,CUST0155,Customer_155,Central,Consumer,Office Supplies,Paper,963.82,5,118.3
ORD00408,2023-01-11,CUST0135,Customer_135,West,Corporate,Furniture,Furnishings,1132.92,9,70.06
ORD00409,2022-05-03,CUST0235,Customer_235,East,Corporate,Office Supplies,Art,829.26,10,-65.13
ORD00410,2022-06-03,CUST0056,Customer_56,West,Consumer,Furniture,Chairs,336.09,9,99.4
ORD00411,2022-11-04,CUST0250,Customer_250,East,Corporate,Office Supplies,Binders,1975.83,8,488.95
ORD00412,2022-01-05,CUST0002,Customer_2,Central,Home Office,Technology,Phones,1604.98,4,88.05
ORD00413,2022-02-19,CUST0250,Customer_250,East,Corporate,Office Supplies,Binders,1511.1,7,-92.42
ORD00414,2022-12-10,CUST0118,Customer_118,South,Corporate,Technology,Accessories,885.96,8,49.9
ORD00415,2023-10-13,CUST0166,Customer_166,West,Consumer,Technology,Accessories,1906.01,9,335.26
ORD00416,2022-05-02,CUST0079,Customer_79,West,Home Office,Technology,Phones,1421.83,7,119.05
ORD00417,2022-03-25,CUST0280,Customer_280,East,Corporate,Office Supplies,Storage,1570.78,6,86.43
ORD00418,2023-05-12,CUST0264,Customer_264,East,Home Office,Office Supplies,Storage,1045.11,2,161.22
ORD00419,2023-06-27,CUST0096,Customer_96,Central,Home Office,Technology,Accessories,1267.99,4,332.43
ORD00420,2023-04-08,CUST0104,Customer_104,Central,Consumer,Technology,Machines,1430.93,10,310.45
ORD00421,2022-05-21,CUST0235,Customer_235,East,Corporate,Office Supplies,Storage,1479.57,3,402.82
ORD00422,2023-12-23,CUST0108,Customer_108,West,Home Office,Office Supplies,Storage,243.83,9,63.33
ORD00423,2023-12-14,CUST0044,Customer_44,East,Corporate,Technology,Phones,1888.82,8,242.97
ORD00424,2023-09-04,CUST0030,Customer_30,West,Home Office,Technology,Accessories,1310.67,3,83.93
ORD00425,2023-03-10,CUST0213,Customer_213,South,Consumer,Technology,Copiers,1246.67,7,366.89
ORD00426,2022-03-02,CUST0208,Customer_208,West,Consumer,Technology,Copiers,743.09,1,111.15
ORD00427,2023-06-30,CUST0109,Customer_109,West,Consumer,Technology,Copiers,475.02,7,18.36
ORD00428,2022-02-04,CUST0276,Customer_276,West,Consumer,Furniture,Furnishings,739.41,6,63.74
ORD00429,2023-07-24,CUST0006,Customer_6,West,Consumer,Office Supplies,Storage,270.48,2,-13.34
ORD00430,2023-02-07,CUST0030,Customer_30,West,Home Office,Office Supplies,Binders,499.76,5,82.27
ORD00431,2022-08-07,CUST0081,Customer_81,East,Consumer,Technology,Machines,1801.17,1,315.63
ORD00432,2022-03-21,CUST0057,Customer_57,South,Corporate,Furniture,Bookcases,1396.37,9,227.77
ORD00433,2023-03-06,CUST0098,Customer_98,West,Consumer,Office Supplies,Storage,526.15,8,89.93
ORD00434,2023-04-20,CUST0044,Customer_44,East,Corporate,Office Supplies,Binders,1853.23,6,501.1
ORD00435,2023-07-26,CUST0242,Customer_242,Central,Home Office,Office Supplies,Art,1948.43,3,144.84
ORD00436,2023-08-14,CUST0230,Customer_230,East,Corporate,Furniture,Chairs,1331.06,8,313.84
ORD00437,2023-04-15,CUST0216,Customer_216,West,Consumer,Technology,Phones,160.65,9,12.58
ORD00438,2023-06-24,CUST0134,Customer_134,East,Corporate,Office Supplies,Binders,1446.24,10,55.12
ORD00439,2022-01-26,CUST0035,Customer_35,East,Corporate,Furniture,Chairs,1926.73,5,208.67
ORD00440,2022-02-19,CUST0174,Customer_174,East,Consumer,Office Supplies,Storage,1854.49,7,155.12
ORD00441,2023-07-23,CUST0227,Customer_227,East,Corporate,Technology,Phones,107.39,2,27.96
ORD00442,2022-05-13,CUST0067,Customer_67,East,Corporate,Office Supplies,Binders,399.95,4,-7.87
ORD00443,2023-01-29,CUST0292,Customer_292,Central,Corporate,Technology,Accessories,1222.83,10,123.12
ORD00444,2023-12-17,CUST0104,Customer_104,Central,Consumer,Office Supplies,Storage,1615.08,5,105.85
ORD00445,2022-12-01,CUST0137,Customer_137,East,Consumer,Office Supplies,Art,770.15,6,102.7
ORD00446,2022-12-24,CUST0147,Customer_147,East,Corporate,Office Supplies,Paper,1601.45,5,-86.51
ORD00447,2023-06-27,CUST0226,Customer_226,South,Consumer,Furniture,Furnishings,50.57,2,-1.49
ORD00448,2023-09-17,CUST0055,Customer_55,East,Consumer,Office Supplies,Art,1398.78,2,-107.01
ORD00449,2023-10-28,CUST0107,Customer_107,West,Consumer,Technology,Copiers,146.92,7,22.32
ORD00450,2022-03-18,CUST0064,Customer_64,South,Home Office,Technology,Phones,1144.99,7,282.35
ORD00451,2022-10-06,CUST0300,Customer_300,Central,Consumer,Furniture,Chairs,757.32,9,53.63
ORD00452,2023-06-27,CUST0209,Customer_209,West,Corporate,Furniture,Chairs,892.65,1,228.77
ORD00453,2022-04-18,CUST0101,Customer_101,South,Consumer,Furniture,Tables,1795.97,3,334.89
ORD00454,2022-04-27,CUST0019,Customer_19,East,Consumer,Office Supplies,Paper,1181.82,10,316.65
ORD00455,2022-12-29,CUST0055,Customer_55,East,Consumer,Office Supplies,Storage,78.69,6,0.42
ORD00456,2022-01-17,CUST0119,Customer_119,West,Home Office,Office Supplies,Binders,1906.62,6,477.98
ORD00457,2022-01-30,CUST0108,Customer_108,West,Home Office,Furniture,Tables,227.06,9,62.27
ORD00458,2022-04-27,CUST0135,Customer_135,West,Corporate,Office Supplies,Art,501.95,7,85.33
ORD00459,2023-09-04,CUST0239,Customer_239,West,Corporate,Office Supplies,Paper,852.58,3,-65.04
ORD00460,2023-06-26,CUST0208,Customer_208,West,Consumer,Office Supplies,Storage,1925.36,9,216.34
ORD00461,2022-03-05,CUST0112,Customer_112,East,Home Office,Furniture,Chairs,945.6,2,73.69
ORD00462,2022-05-03,CUST0066,Customer_66,East,Corporate,Office Supplies,Storage,1391.51,10,-12.06
ORD00463,2023-10-02,CUST0030,Customer_30,West,Home Office,Office Supplies,Binders,1209.02,4,-79.12
ORD00464,2022-09-27,CUST0134,Customer_134,East,Corporate,Office Supplies,Art,1012.15,10,160.97
ORD00465,2023-07-02,CUST0234,Customer_234,East,Home Office,Office Supplies,Paper,1867.44,8,547.86
ORD00466,2022-11-07,CUST0191,Customer_191,West,Corporate,Technology,Machines,1427.62,8,354.86
ORD00467,2023-08-08,CUST0032,Customer_32,Central,Consumer,Office Supplies,Paper,397.05,2,46.88
ORD00468,2023-09-21,CUST0206,Customer_206,West,Home Office,Furniture,Bookcases,336.26,1,-31.42
ORD00469,2022-12-24,CUST0261,Customer_261,East,Home Office,Furniture,Chairs,796.75,5,117.74
ORD00470,2023-02-07,CUST0103,Customer_103,West,Home Office,Office Supplies,Paper,814.91,3,-2.12
ORD00471,2022-08-01,CUST0080,Customer_80,West,Corporate,Technology,Machines,605.73,1,111.77
ORD00472,2022-02-28,CUST0241,Customer_241,Central,Home Office,Technology,Phones,1693.61,1,338.36
ORD00473,2022-05-15,CUST0024,Customer_24,South,Consumer,Technology,Copiers,990.98,5,43.34
ORD00474,2023-03-15,CUST0066,Customer_66,East,Corporate,Furniture,Furnishings,1328.36,2,77.28
ORD00475,2023-04-18,CUST0193,Customer_193,Central,Home Office,Furniture,Tables,889.43,6,-87.94
ORD00476,2023-07-11,CUST0206,Customer_206,West,Home Office,Technology,Machines,1173.3,7,147.7
ORD00477,2022-12-09,CUST0025,Customer_25,West,Home Office,Office Supplies,Binders,1490.13,6,220.06
